date,country,marketing_channel,signups,kyc_init,kyc_complete,card_activation,first_transaction
12/18/17,SVK,other organic,95,73,55,42,36
12/18/17,DEU,affiliate,93,78,57,43,31
12/19/17,SVK,partnership,97,71,50,49,34
12/19/17,POL,app store,97,78,55,40,36
12/19/17,ESP,organic search,100,78,55,43,35
12/19/17,BEL,partnership,96,72,51,42,35
12/19/17,BEL,app store,90,71,50,44,34
12/19/17,ESP,app store,100,79,60,40,32
12/19/17,PRT,paid search,93,79,60,46,33
12/19/17,FRA,display,91,80,51,41,35
12/19/17,DEU,friend referral,95,74,51,48,32
12/20/17,ESP,paid search,90,74,59,40,40
12/20/17,PRT,paid search,100,78,58,40,32
12/20/17,DEU,paid social,94,79,50,40,30
12/20/17,GRC,organic search,98,70,59,46,39
12/20/17,ITA,affiliate,95,79,53,47,40
12/20/17,EST,other organic,94,75,55,43,32
12/20/17,DEU,other organic,99,79,52,46,38
12/20/17,EST,other organic,97,74,53,47,35
12/20/17,ITA,organic search,94,74,54,41,38
12/21/17,IRL,other organic,91,72,58,42,34
12/21/17,PRT,partnership,91,74,59,41,34
12/21/17,POL,brand influencer,92,70,50,50,34
12/21/17,FRA,app store,100,72,58,47,38
12/21/17,FRA,organic search,94,74,52,49,39
12/21/17,IRL,affiliate,95,72,53,45,39
12/21/17,ITA,paid social,90,79,54,49,32
12/21/17,EST,organic search,98,80,60,41,37
12/22/17,DEU,app store,92,73,51,43,32
12/22/17,DEU,paid search,98,70,57,44,35
12/22/17,FRA,other organic,95,79,52,46,37
12/22/17,SVK,affiliate,91,74,50,47,35
12/22/17,ESP,brand influencer,95,72,50,42,34
12/22/17,SVK,friend referral,91,79,53,42,31
12/22/17,DEU,display,94,71,56,48,33
12/22/17,EST,affiliate,95,72,60,42,33
12/22/17,GRC,direct,97,79,55,42,39
12/22/17,IRL,paid social,96,74,51,40,38
12/22/17,DEU,friend referral,94,71,52,50,33
12/23/17,BEL,paid social,94,71,57,49,34
12/23/17,ESP,app store,91,78,53,49,35
12/23/17,GRC,display,92,77,60,48,32
12/23/17,BEL,direct,100,74,51,49,30
12/23/17,IRL,organic search,96,72,56,48,31
12/23/17,IRL,friend referral,99,80,55,49,36
12/23/17,DEU,paid search,100,75,59,41,33
12/23/17,GRC,other organic,92,79,56,43,35
12/23/17,SVK,app store,100,79,55,42,40
12/23/17,ESP,other organic,93,76,51,46,34
12/23/17,ESP,app store,100,75,54,42,38
12/23/17,SVK,affiliate,91,72,57,45,35
12/23/17,DEU,other organic,93,72,54,45,37
12/24/17,EST,affiliate,95,79,53,41,39
12/24/17,SVK,app store,92,73,60,41,37
12/24/17,GRC,organic search,100,77,52,43,36
12/24/17,SVK,app store,95,74,54,46,40
12/24/17,EST,affiliate,99,77,51,48,35
12/24/17,ESP,direct,90,73,60,43,35
12/24/17,GRC,friend referral,95,80,58,46,38
12/24/17,PRT,affiliate,99,78,53,44,39
12/24/17,BEL,direct,90,80,54,45,35
12/24/17,SVK,friend referral,100,74,58,50,40
12/24/17,ITA,friend referral,91,74,51,43,32
12/24/17,PRT,organic search,93,76,56,48,36
12/24/17,DEU,app store,93,74,51,40,37
12/24/17,IRL,other organic,94,74,59,48,34
12/24/17,GRC,direct,99,71,59,47,34
12/25/17,DEU,display,94,72,53,44,30
12/25/17,IRL,partnership,93,75,53,41,36
12/25/17,ITA,partnership,99,79,51,42,34
12/25/17,ITA,affiliate,100,70,51,48,40
12/25/17,EST,paid search,94,73,50,49,38
12/25/17,FRA,organic search,93,74,60,46,32
12/25/17,GRC,affiliate,97,72,51,44,39
12/25/17,ITA,affiliate,100,74,55,42,30
12/25/17,ITA,friend referral,100,71,54,40,30
12/25/17,BEL,paid search,99,70,55,43,39
12/25/17,ESP,friend referral,95,79,55,47,40
12/25/17,IRL,direct,90,71,57,41,38
12/25/17,ITA,direct,99,71,50,45,38
12/25/17,BEL,direct,90,78,55,49,34
12/25/17,GRC,organic search,99,72,50,47,38
12/26/17,PRT,partnership,96,80,52,47,38
12/26/17,POL,organic search,95,78,54,40,31
12/26/17,DEU,display,98,75,57,43,32
12/26/17,IRL,display,95,74,56,44,37
12/26/17,SVK,partnership,91,77,56,41,39
12/26/17,PRT,other organic,99,78,55,40,36
12/26/17,PRT,direct,98,73,51,43,30
12/26/17,GRC,organic search,99,72,59,44,40
12/26/17,FRA,paid social,99,73,57,48,40
12/26/17,GRC,affiliate,98,72,60,44,39
12/26/17,FRA,brand influencer,100,70,59,42,30
12/26/17,ITA,partnership,91,74,52,48,37
12/26/17,BEL,app store,93,71,53,40,34
12/26/17,IRL,organic search,93,75,60,47,30
12/26/17,ITA,app store,95,79,51,43,35
12/26/17,DEU,friend referral,98,76,56,47,33
12/26/17,GRC,direct,90,79,60,44,34
12/27/17,FRA,brand influencer,95,75,51,42,35
12/27/17,BEL,organic search,94,70,58,40,36
12/27/17,ITA,brand influencer,97,79,60,45,36
12/28/17,ESP,other organic,98,71,50,41,38
12/28/17,GRC,other organic,98,78,52,42,32
12/28/17,EST,direct,99,73,58,42,35
12/28/17,NOR,direct,95,80,57,42,30
12/28/17,ITA,affiliate,91,80,55,43,34
12/28/17,ESP,friend referral,98,77,54,44,37
12/28/17,GRC,app store,94,73,60,50,30
12/28/17,DEU,affiliate,99,71,55,44,35
12/28/17,IRL,other organic,91,76,59,50,40
12/28/17,EST,other organic,90,79,59,45,37
12/28/17,BEL,friend referral,100,71,50,40,34
12/28/17,PRT,direct,90,70,55,41,31
12/28/17,GRC,other organic,93,78,60,44,36
12/28/17,PRT,paid social,95,70,58,45,32
12/28/17,FRA,paid search,92,70,51,43,39
12/28/17,GRC,friend referral,92,71,52,47,39
12/28/17,ESP,friend referral,92,70,59,49,35
12/28/17,DEU,other organic,96,72,57,42,37
12/28/17,GRC,organic search,93,80,53,44,34
12/29/17,SVK,partnership,93,72,55,43,30
12/29/17,PRT,friend referral,98,73,55,46,37
12/29/17,ESP,display,90,73,54,49,32
12/29/17,PRT,app store,98,71,50,49,34
12/29/17,DEU,other organic,94,70,55,45,33
12/29/17,ITA,brand influencer,93,78,58,47,39
12/29/17,PRT,other organic,99,73,54,45,30
12/29/17,PRT,other organic,95,79,60,43,37
12/30/17,BEL,friend referral,90,75,59,40,34
12/30/17,ESP,other organic,93,75,56,47,36
12/30/17,BEL,brand influencer,94,79,57,48,34
12/30/17,FRA,paid social,98,74,58,40,36
12/30/17,ITA,other organic,90,80,51,43,39
12/30/17,ESP,display,91,80,56,48,40
12/30/17,PRT,other organic,95,74,52,44,40
12/30/17,PRT,friend referral,98,80,57,45,40
12/30/17,GRC,app store,100,74,53,40,39
12/30/17,IRL,friend referral,97,76,56,42,36
1/1/18,ESP,paid social,96,78,56,48,33
1/1/18,SVK,paid search,99,71,54,48,31
1/1/18,EST,other organic,93,75,57,48,35
1/1/18,BEL,affiliate,99,78,55,43,34
1/1/18,ESP,display,99,74,59,40,36
1/1/18,DEU,paid search,100,71,60,45,32
1/1/18,ESP,display,90,71,53,45,33
1/1/18,ITA,paid social,94,75,51,44,39
1/1/18,DEU,organic search,90,73,51,49,39
1/1/18,ESP,direct,99,73,52,43,34
1/1/18,PRT,direct,98,77,55,48,38
1/1/18,BEL,other organic,100,80,58,41,38
1/1/18,PRT,organic search,100,71,57,49,40
1/2/18,ESP,app store,91,79,55,45,33
1/2/18,NOR,paid social,98,73,53,41,34
1/2/18,IRL,display,92,74,59,48,30
1/2/18,ITA,direct,100,80,52,47,39
1/2/18,GRC,affiliate,98,74,55,45,38
1/2/18,DEU,paid social,93,71,50,44,35
1/2/18,ITA,app store,91,74,60,43,34
1/2/18,DEU,paid search,97,80,59,45,33
1/2/18,SVK,organic search,90,77,54,46,39
1/2/18,FRA,organic search,96,76,53,43,32
1/3/18,PRT,friend referral,95,78,50,47,39
1/3/18,IRL,display,97,72,60,50,33
1/3/18,ITA,organic search,96,70,57,43,31
1/3/18,BEL,app store,94,75,52,45,40
1/3/18,GRC,affiliate,98,77,58,45,38
1/3/18,ESP,other organic,95,77,51,49,40
1/3/18,ITA,brand influencer,99,74,60,46,38
1/3/18,DEU,paid search,98,78,57,40,38
1/3/18,DEU,other organic,93,79,58,44,39
1/3/18,SVK,friend referral,98,71,55,40,30
1/3/18,GRC,app store,96,75,57,41,33
1/3/18,DEU,direct,97,76,60,46,33
1/4/18,PRT,direct,100,71,55,42,39
1/4/18,NOR,paid search,91,80,57,40,31
1/4/18,IRL,other organic,100,74,60,45,35
1/4/18,DEU,organic search,95,75,51,42,30
1/4/18,ESP,partnership,93,74,50,50,37
1/4/18,EST,paid search,100,71,58,50,38
1/4/18,EST,direct,99,77,51,44,38
1/4/18,ESP,friend referral,99,72,60,41,34
1/4/18,DEU,app store,98,70,55,42,36
1/4/18,FRA,direct,98,79,58,43,34
1/4/18,ESP,direct,91,74,57,46,30
1/4/18,ESP,other organic,96,75,58,47,39
1/4/18,BEL,organic search,95,75,51,49,38
1/4/18,PRT,friend referral,93,74,53,50,34
1/4/18,EST,friend referral,100,79,51,48,30
1/4/18,SVK,organic search,100,80,50,45,31
1/5/18,ESP,partnership,94,74,59,40,40
1/5/18,PRT,partnership,100,80,55,43,39
1/5/18,ITA,friend referral,93,76,55,44,40
1/5/18,GRC,app store,96,79,57,41,37
1/5/18,IRL,organic search,96,78,56,49,32
1/5/18,EST,other organic,93,70,55,48,34
1/5/18,EST,app store,90,70,56,48,34
1/5/18,IRL,organic search,91,74,51,42,31
1/6/18,POL,other organic,100,79,57,42,31
1/6/18,ITA,paid search,100,76,51,40,39
1/6/18,EST,paid social,100,73,60,46,31
1/6/18,GRC,direct,96,75,55,45,37
1/6/18,FRA,affiliate,93,71,53,44,32
1/6/18,IRL,direct,96,76,55,43,33
1/6/18,IRL,paid search,96,70,59,44,31
1/6/18,FRA,direct,96,78,55,45,39
1/6/18,SVK,other organic,96,77,51,48,31
1/6/18,PRT,organic search,90,75,50,44,39
1/6/18,BEL,app store,91,71,50,42,37
1/6/18,ESP,app store,91,80,56,50,30
1/6/18,DEU,other organic,91,72,53,41,35
1/7/18,ITA,affiliate,100,77,56,45,33
1/7/18,DEU,other organic,93,71,59,41,38
1/7/18,POL,affiliate,100,75,58,40,37
1/7/18,POL,friend referral,97,76,56,48,35
1/7/18,DEU,affiliate,97,77,57,46,39
1/7/18,GRC,friend referral,98,70,56,42,38
1/7/18,ITA,app store,99,76,60,45,35
1/7/18,BEL,display,91,72,50,50,37
1/7/18,EST,organic search,97,79,50,41,36
1/7/18,IRL,paid search,97,72,56,48,34
1/8/18,ITA,direct,90,79,55,50,35
1/8/18,SVK,friend referral,100,78,50,46,34
1/8/18,FRA,app store,98,79,50,44,31
1/8/18,BEL,direct,93,73,55,44,38
1/8/18,GRC,direct,98,70,54,42,36
1/8/18,DEU,app store,97,71,51,40,40
1/8/18,DEU,affiliate,93,72,54,46,32
1/8/18,BEL,paid search,97,79,53,46,35
1/9/18,EST,other organic,99,70,50,43,30
1/9/18,SVK,affiliate,99,79,55,50,32
1/9/18,BEL,display,92,80,55,48,30
1/9/18,EST,organic search,99,76,53,41,34
1/9/18,EST,other organic,97,74,59,48,33
1/9/18,EST,other organic,97,70,50,50,30
1/9/18,ESP,paid social,91,77,57,48,37
1/9/18,ITA,other organic,94,70,58,49,37
1/9/18,BEL,friend referral,95,70,55,47,33
1/9/18,ESP,affiliate,100,71,58,50,37
1/9/18,DEU,friend referral,98,78,59,47,31
1/10/18,ESP,paid search,97,80,51,44,36
1/10/18,SVK,friend referral,95,74,56,45,38
1/10/18,ITA,app store,93,74,58,43,39
1/10/18,GRC,affiliate,99,74,58,47,39
1/10/18,ITA,friend referral,96,73,51,49,38
1/10/18,GRC,direct,90,77,52,45,35
1/10/18,FRA,display,91,79,51,44,37
1/10/18,ITA,paid social,96,80,52,41,30
1/10/18,PRT,affiliate,99,70,53,43,36
1/10/18,BEL,affiliate,95,71,50,42,32
1/10/18,IRL,friend referral,98,73,58,49,33
1/10/18,SVK,organic search,90,71,54,46,35
1/11/18,GRC,direct,100,79,51,49,33
1/11/18,FRA,app store,93,72,58,50,39
1/11/18,DEU,display,96,80,52,50,35
1/11/18,ITA,direct,92,70,56,45,35
1/11/18,FRA,paid search,98,75,58,42,40
1/11/18,DEU,direct,93,70,57,40,33
1/11/18,BEL,affiliate,99,80,55,44,33
1/11/18,ESP,organic search,95,76,54,48,40
1/12/18,BEL,paid search,93,76,54,46,36
1/12/18,SVK,app store,100,71,52,41,33
1/12/18,NOR,direct,95,73,53,43,35
1/12/18,DEU,paid social,98,77,50,43,30
1/12/18,ESP,direct,99,78,60,43,34
1/12/18,ESP,paid social,100,71,53,41,30
1/12/18,PRT,other organic,100,74,50,47,31
1/13/18,BEL,paid search,91,78,52,41,35
1/13/18,POL,app store,97,77,53,48,34
1/13/18,POL,app store,93,73,57,47,34
1/13/18,DEU,affiliate,95,77,60,46,30
1/13/18,FRA,other organic,99,78,58,50,33
1/13/18,BEL,friend referral,96,78,52,41,37
1/13/18,EST,paid social,91,80,57,47,35
1/13/18,SVK,organic search,100,76,57,45,38
1/13/18,DEU,direct,92,76,55,42,30
1/13/18,SVK,direct,96,75,50,40,31
1/14/18,DEU,friend referral,98,80,59,43,31
1/14/18,SVK,friend referral,92,71,54,50,39
1/14/18,ESP,other organic,97,80,52,41,33
1/14/18,ESP,partnership,97,75,60,50,33
1/14/18,DEU,affiliate,94,78,54,48,36
1/14/18,GRC,organic search,95,71,56,42,38
1/14/18,GRC,direct,97,71,59,47,40
1/14/18,EST,paid social,90,71,55,48,35
1/14/18,ESP,paid social,96,71,60,49,30
1/14/18,EST,other organic,90,73,53,49,32
1/14/18,DEU,organic search,100,79,51,48,40
1/15/18,DEU,paid search,92,70,56,42,30
1/15/18,GRC,other organic,98,72,58,42,31
1/15/18,ITA,partnership,96,78,53,45,33
1/15/18,FRA,display,98,80,55,50,36
1/15/18,ESP,display,100,70,54,42,30
1/15/18,NOR,organic search,92,75,54,45,37
1/15/18,PRT,paid social,95,75,54,43,40
1/15/18,ITA,display,93,71,51,40,35
1/15/18,IRL,affiliate,99,74,60,43,40
1/15/18,ITA,app store,96,70,58,41,35
1/15/18,FRA,other organic,98,70,55,49,32
1/15/18,ITA,affiliate,100,74,54,48,39
1/15/18,ITA,other organic,94,72,54,41,37
1/15/18,DEU,paid social,98,79,59,47,38
1/16/18,ESP,paid social,92,77,53,43,40
1/16/18,ITA,affiliate,92,71,55,40,31
1/16/18,NOR,friend referral,100,74,53,45,31
1/16/18,ESP,direct,93,72,51,46,39
1/16/18,EST,other organic,90,78,52,40,30
1/16/18,IRL,paid search,92,71,57,50,35
1/16/18,DEU,paid search,91,70,55,46,39
1/16/18,DEU,friend referral,92,77,52,47,40
1/17/18,BEL,app store,100,75,51,47,31
1/17/18,DEU,affiliate,90,78,55,49,34
1/17/18,FRA,brand influencer,91,72,56,41,31
1/17/18,EST,direct,95,76,55,47,36
1/17/18,POL,other organic,95,75,59,49,33
1/17/18,POL,paid search,94,79,57,50,34
1/17/18,ITA,friend referral,99,76,54,47,31
1/17/18,EST,affiliate,95,77,57,41,30
1/17/18,ESP,direct,95,77,53,47,39
1/17/18,BEL,other organic,94,73,54,45,40
1/17/18,DEU,organic search,91,71,51,40,32
1/17/18,IRL,app store,94,79,54,40,37
1/17/18,DEU,paid social,99,74,52,49,34
1/17/18,ITA,app store,91,77,50,44,38
1/17/18,ESP,paid search,90,70,50,43,32
1/18/18,SVK,app store,99,76,57,41,40
1/18/18,BEL,brand influencer,97,72,59,48,30
1/18/18,ESP,app store,93,76,52,42,38
1/18/18,NOR,paid social,92,75,54,50,36
1/18/18,EST,paid search,96,78,60,50,40
1/18/18,GRC,affiliate,93,71,56,45,39
1/18/18,PRT,affiliate,98,80,52,42,37
1/18/18,BEL,paid social,96,76,51,50,37
1/18/18,EST,other organic,93,77,51,43,38
1/18/18,GRC,other organic,96,78,56,50,32
1/18/18,ITA,affiliate,92,79,54,41,31
1/18/18,GRC,other organic,94,80,54,46,39
1/18/18,DEU,paid search,92,79,58,42,33
1/18/18,GRC,friend referral,90,78,51,46,32
1/18/18,BEL,direct,92,71,51,46,30
1/18/18,IRL,paid search,95,72,60,44,30
1/18/18,GRC,friend referral,92,79,57,40,39
1/18/18,GRC,direct,92,70,58,40,36
1/19/18,GRC,paid social,92,74,50,49,37
1/19/18,IRL,direct,96,77,55,48,35
1/19/18,BEL,other organic,100,80,53,47,38
1/19/18,FRA,direct,96,72,54,47,33
1/19/18,SVK,direct,92,72,57,50,36
1/19/18,DEU,display,94,79,59,48,39
1/19/18,PRT,organic search,92,73,50,48,36
1/20/18,PRT,app store,93,74,59,43,31
1/20/18,POL,paid search,97,70,54,41,40
1/20/18,DEU,organic search,97,71,58,40,38
1/20/18,ITA,direct,92,72,50,50,37
1/20/18,GRC,friend referral,90,77,51,44,33
1/20/18,IRL,paid search,91,77,50,41,30
1/20/18,GRC,affiliate,92,79,51,43,38
1/20/18,ITA,friend referral,92,72,57,47,30
1/20/18,SVK,organic search,100,76,51,50,36
1/20/18,FRA,other organic,99,80,50,42,37
1/20/18,FRA,organic search,91,77,56,48,36
1/21/18,ESP,affiliate,96,80,55,50,30
1/21/18,POL,partnership,95,70,50,42,37
1/21/18,FRA,display,90,78,50,44,35
1/21/18,GRC,direct,94,78,51,41,40
1/21/18,ITA,direct,95,78,59,43,33
1/21/18,BEL,other organic,95,75,51,47,40
1/21/18,GRC,other organic,94,80,59,46,31
1/22/18,PRT,paid search,90,74,60,47,35
1/22/18,ESP,other organic,93,79,56,43,38
1/22/18,PRT,friend referral,96,71,58,45,36
1/22/18,ESP,app store,97,80,53,48,34
1/22/18,PRT,direct,99,73,56,45,38
1/22/18,SVK,friend referral,97,79,52,49,31
1/22/18,BEL,direct,95,79,52,48,31
1/22/18,IRL,other organic,92,76,60,50,38
1/22/18,ESP,direct,97,71,51,49,40
1/22/18,BEL,paid search,98,80,53,50,35
1/23/18,GRC,paid social,95,72,54,40,32
1/23/18,FRA,other organic,92,71,55,50,33
1/23/18,FRA,paid search,96,75,59,41,39
1/23/18,PRT,affiliate,100,80,55,46,30
1/23/18,GRC,paid social,100,79,59,50,30
1/23/18,DEU,affiliate,90,71,53,50,40
1/23/18,PRT,app store,91,77,54,45,30
1/23/18,DEU,partnership,97,71,58,41,34
1/23/18,DEU,friend referral,100,75,55,42,32
1/23/18,FRA,paid social,93,72,53,42,39
1/23/18,GRC,paid social,96,72,55,45,32
1/23/18,FRA,other organic,90,72,56,45,30
1/23/18,DEU,friend referral,97,80,53,47,38
1/24/18,ESP,organic search,97,70,58,43,38
1/24/18,NOR,app store,92,80,50,42,31
1/24/18,DEU,friend referral,93,71,51,43,39
1/24/18,EST,direct,93,71,59,48,30
1/24/18,FRA,paid search,98,78,53,47,33
1/24/18,ESP,friend referral,97,78,54,46,30
1/24/18,IRL,paid search,97,74,51,44,38
1/24/18,SVK,organic search,98,79,58,49,38
1/24/18,EST,affiliate,100,71,52,47,39
1/24/18,PRT,app store,94,74,55,42,32
1/24/18,ITA,paid social,93,72,60,46,30
1/24/18,PRT,paid search,91,76,54,41,37
1/25/18,GRC,direct,91,71,53,44,37
1/25/18,PRT,organic search,100,75,57,47,30
1/25/18,PRT,direct,92,72,58,50,35
1/25/18,ESP,friend referral,91,76,52,45,32
1/25/18,NOR,friend referral,95,74,50,50,33
1/25/18,NOR,display,93,78,51,48,40
1/25/18,POL,direct,96,70,54,41,31
1/25/18,PRT,friend referral,98,74,53,41,36
1/25/18,ESP,direct,99,75,51,48,30
1/25/18,PRT,affiliate,97,74,51,46,35
1/25/18,DEU,paid social,95,75,57,47,32
1/25/18,EST,app store,98,71,57,50,32
1/25/18,DEU,paid search,94,78,54,50,40
1/25/18,EST,organic search,90,70,56,50,40
1/25/18,PRT,direct,95,72,59,43,37
1/25/18,DEU,paid social,98,75,58,45,33
1/25/18,IRL,organic search,90,78,54,47,37
1/25/18,DEU,affiliate,98,74,56,49,33
1/25/18,EST,other organic,98,77,58,40,30
1/26/18,POL,other organic,99,76,50,48,30
1/26/18,IRL,direct,98,77,55,46,37
1/26/18,FRA,app store,92,76,60,50,34
1/26/18,ESP,direct,94,78,52,45,30
1/26/18,EST,affiliate,94,78,57,45,38
1/26/18,FRA,display,98,71,59,40,39
1/26/18,PRT,app store,99,72,56,40,31
1/26/18,FRA,app store,97,72,60,44,35
1/26/18,SVK,other organic,91,71,51,41,30
1/26/18,SVK,direct,93,78,59,45,37
1/26/18,IRL,organic search,91,75,57,46,35
1/27/18,POL,organic search,100,79,58,50,30
1/27/18,GRC,display,95,71,58,45,30
1/27/18,DEU,display,90,75,53,46,36
1/27/18,FRA,app store,99,78,50,46,40
1/27/18,POL,paid search,93,72,53,44,36
1/27/18,GRC,organic search,92,78,59,49,33
1/27/18,ITA,friend referral,96,75,53,46,39
1/27/18,FRA,display,98,78,53,42,30
1/27/18,PRT,affiliate,97,80,56,47,37
1/27/18,ITA,display,92,80,53,47,33
1/27/18,FRA,affiliate,90,71,59,42,32
1/27/18,ITA,app store,93,75,51,49,36
1/27/18,IRL,other organic,97,73,54,49,30
1/28/18,ITA,affiliate,91,71,53,42,34
1/28/18,IRL,affiliate,93,74,53,46,33
1/28/18,PRT,friend referral,94,73,60,49,32
1/28/18,SVK,friend referral,97,80,60,49,34
1/28/18,GRC,other organic,94,76,56,49,39
1/28/18,GRC,direct,93,73,55,41,37
1/28/18,IRL,direct,100,70,53,49,38
1/28/18,PRT,organic search,91,72,55,41,39
1/28/18,DEU,friend referral,97,78,51,40,40
1/28/18,BEL,paid search,93,70,59,47,39
1/28/18,DEU,paid search,97,78,52,40,38
1/28/18,PRT,paid search,92,75,51,44,40
1/28/18,SVK,friend referral,94,70,56,45,39
1/29/18,SVK,organic search,98,76,50,43,33
1/29/18,ESP,partnership,94,76,54,42,35
1/29/18,GRC,other organic,91,72,58,45,39
1/29/18,IRL,organic search,99,74,55,41,30
1/29/18,DEU,organic search,98,70,53,45,37
1/29/18,SVK,friend referral,96,75,52,46,38
1/29/18,DEU,other organic,95,75,56,43,30
1/29/18,ESP,paid social,90,79,58,42,32
1/29/18,FRA,direct,91,74,56,44,36
1/29/18,PRT,affiliate,98,80,50,41,37
1/30/18,PRT,app store,95,78,54,47,31
1/30/18,ESP,display,91,76,55,40,38
1/30/18,PRT,paid search,93,73,55,50,36
1/30/18,SVK,paid search,97,75,56,46,40
1/30/18,BEL,other organic,90,80,59,43,33
1/30/18,DEU,app store,98,79,51,47,34
1/30/18,FRA,organic search,96,77,54,45,30
1/30/18,ESP,direct,100,77,52,45,32
1/30/18,ITA,friend referral,94,73,60,45,40
1/30/18,DEU,organic search,90,74,58,48,40
1/30/18,EST,friend referral,94,70,56,45,33
1/30/18,ITA,other organic,92,74,60,46,38
1/30/18,ITA,app store,98,77,54,44,39
1/30/18,BEL,other organic,97,73,59,44,35
2/1/18,FRA,other organic,90,73,60,47,35
2/1/18,GRC,friend referral,90,78,59,50,40
2/1/18,BEL,partnership,96,80,57,45,37
2/1/18,EST,paid search,92,77,53,41,40
2/1/18,EST,app store,91,70,58,49,36
2/1/18,PRT,direct,94,78,53,50,39
2/1/18,ESP,display,100,80,54,49,32
2/1/18,PRT,affiliate,95,73,58,48,31
2/1/18,IRL,friend referral,95,70,56,43,30
2/1/18,DEU,paid social,94,73,52,45,40
2/1/18,SVK,direct,94,80,52,46,39
2/1/18,ITA,app store,97,75,51,50,39
2/1/18,BEL,paid social,96,80,60,47,36
2/2/18,POL,direct,93,73,59,41,31
2/2/18,SVK,paid search,93,75,56,47,35
2/2/18,EST,direct,90,76,52,45,31
2/2/18,ESP,paid search,92,74,53,43,36
2/2/18,BEL,organic search,92,73,54,50,38
2/2/18,ESP,organic search,91,76,60,43,33
2/2/18,BEL,direct,92,80,57,44,38
2/2/18,IRL,direct,95,80,50,50,31
2/2/18,DEU,friend referral,94,80,56,50,37
2/2/18,EST,paid search,95,70,57,50,40
2/2/18,SVK,paid search,96,80,52,46,31
2/2/18,FRA,paid search,94,71,52,47,34
2/2/18,DEU,paid search,90,78,54,46,38
2/2/18,ITA,other organic,92,76,58,48,36
2/2/18,BEL,direct,92,77,58,47,36
2/2/18,DEU,other organic,99,72,55,40,36
2/3/18,DEU,organic search,94,71,60,47,33
2/3/18,DEU,organic search,97,74,54,48,36
2/3/18,PRT,direct,98,73,57,44,36
2/3/18,DEU,friend referral,99,70,54,40,37
2/3/18,ITA,organic search,95,71,52,45,39
2/3/18,BEL,friend referral,93,71,59,45,33
2/3/18,POL,direct,94,75,52,44,40
2/3/18,FRA,partnership,93,72,56,46,35
2/3/18,IRL,other organic,99,79,59,41,40
2/3/18,PRT,paid search,95,76,60,44,38
2/3/18,ESP,display,96,76,56,43,37
2/3/18,SVK,organic search,91,75,55,43,39
2/3/18,PRT,other organic,95,79,52,50,40
2/3/18,EST,friend referral,94,77,56,47,32
2/3/18,ITA,friend referral,99,75,52,43,31
2/3/18,GRC,other organic,100,70,50,47,38
2/4/18,ESP,brand influencer,99,72,57,43,31
2/4/18,FRA,affiliate,95,73,60,49,33
2/4/18,ITA,other organic,95,80,57,49,32
2/4/18,SVK,paid search,96,70,53,42,30
