userid,country,day_exposed_to_ad,treatment,signed_up_metal,signed_up_standard
b4446b5c-f8eb-43c6-9595-ef66171f0e1a,Italy,2017-03-08,Standard,0,0
945e6327-6d7e-4cac-be6e-fb3d2840ed46,Italy,2017-03-31,Metal,0,1
84264126-7399-4bb3-9081-d3af5c27f493,Italy,2017-03-10,Metal,0,0
34b5dc8f-5a32-4eb6-804f-9df68819b1da,Italy,2017-03-26,Standard,0,0
09320f48-a89f-49ec-95c2-3e0340270c8c,Italy,2017-03-10,Standard,0,0
5faaef2c-2cee-45a8-bbfc-e348f6379eb1,Spain,2017-03-24,Standard,0,0
9c28cfb5-3272-49f2-bdd9-532bd238b9f3,Spain,2017-03-01,Metal,0,0
42dc560d-ab2b-4e75-8fb1-f827fb00c3ed,Italy,2017-03-24,Standard,0,1
dc487442-82a5-467b-a3eb-a966314b0c73,Spain,2017-03-06,Metal,0,0
436e7d62-128e-4ead-b8ca-6bb056f6730e,Spain,2017-03-19,Metal,0,0
94876b5b-b152-4a36-9218-6e961f25a8f1,Italy,2017-03-19,Standard,0,0
c02046ab-cf34-4edd-8059-bd883ec623f7,Spain,2017-03-03,Standard,0,0
78993697-919d-4c24-b814-2796ff7d10d1,Spain,2017-03-26,Metal,0,0
fac6e614-da86-426a-8de7-272a2fa99a25,Italy,2017-03-24,Metal,0,0
835045ee-c5f4-4dcc-96f8-f26fc14a0be4,Italy,2017-03-23,Metal,0,0
7ddf01f2-1395-43f7-a13f-cfd128e76ec5,Italy,2017-03-02,Metal,0,0
56f5b564-2946-468b-a2c8-1a0ee5dc3afa,Italy,2017-03-27,Metal,0,0
e64389fd-fe8d-4237-b167-e1029c14bebd,Spain,2017-03-18,Metal,0,0
1deb8907-64db-499e-87bf-1866773e3c05,Italy,2017-03-16,Standard,0,0
231fa4f5-e16f-43a1-94cf-f4e71c47c6ad,Italy,2017-03-11,Metal,0,0
ba472e57-ea24-4a13-8f18-2bb7829da680,Spain,2017-03-03,Metal,0,0
8b66a5dc-641f-4039-9b43-5526f470a83b,Spain,2017-03-12,Standard,0,0
389fbd99-75f1-40f4-a48f-b58e70a07929,Italy,2017-03-18,Standard,0,1
63991de2-781a-4c4f-a490-427689e07276,Spain,2017-03-01,Standard,1,0
edd1efd7-c4c1-479a-b45b-1806b28d631e,Italy,2017-03-15,Metal,0,0
9760f514-f143-4d4e-b047-42f744844aa4,Spain,2017-03-05,Standard,0,0
4250b69c-2b53-4630-873b-46a7164860b1,Italy,2017-03-22,Metal,0,0
e115896c-a6db-4f3e-8ebf-2b8efa6b3024,Italy,2017-03-06,Standard,0,0
f04abe9f-6a98-493e-b32e-6acded0fb293,Italy,2017-03-14,Metal,1,0
4f9b39b1-fc8c-4067-a2fb-ee5b3b67953a,Italy,2017-03-19,Standard,0,0
eebc1db4-5896-49d6-b093-d10fd5803008,Spain,2017-03-23,Metal,0,0
5b79e879-7afd-48f0-87a8-6de5edf0de38,Spain,2017-03-24,Metal,0,0
188dbdff-a311-4151-9772-bf2a70c65109,Spain,2017-03-01,Metal,0,0
2dc8c785-965e-46df-ad5f-9787dbdf4852,Italy,2017-03-22,Metal,0,0
08bae1fd-92ce-4010-8a6c-0e448619748f,Italy,2017-03-12,Standard,0,0
b04e089e-8451-464a-b716-7846648bb2d3,Italy,2017-03-19,Metal,0,1
e79aaf5a-0bcd-4f9f-957c-12eb29c5f59e,Italy,2017-03-13,Standard,0,1
86143b24-8918-4ffe-aa4f-eafa4ccc12f4,Italy,2017-03-05,Metal,0,0
c338e202-40a6-483e-97d8-b47539a5b1ac,Spain,2017-03-07,Standard,0,0
0333bb67-773a-4780-aa0f-0a3e9e56b1d8,Spain,2017-03-25,Standard,0,0
194b5e7a-30ce-4749-8652-7dccedf1e281,Spain,2017-03-01,Standard,0,0
4ca675c2-0427-4782-9a6c-3174655fce26,Spain,2017-03-09,Standard,0,0
0744891e-e3e8-4b38-9412-646d2b3807e2,Italy,2017-03-06,Standard,0,0
406cfcbe-3fd5-4f7a-997d-0b8c6e6bf8d2,Italy,2017-03-20,Standard,0,0
72152f0f-dc1b-4cd6-8e51-c4e239ef790e,Spain,2017-03-27,Metal,0,0
b80e080e-ce8b-4b65-bc4d-35b2a0826971,Italy,2017-03-02,Metal,0,1
cb1e382b-392a-44b5-963d-90a1b9723797,Spain,2017-03-22,Metal,0,0
e9ddc77a-c34a-4756-9670-488517077e1a,Spain,2017-03-31,Standard,0,0
22fadf8b-44ba-4b5a-8198-1f24399fec48,Spain,2017-03-25,Standard,0,0
54a7d88a-c801-46d8-bb28-8bf738956f2f,Italy,2017-03-05,Metal,0,0
273a3ca7-d5cd-4de1-9b29-6a4cf707f5cd,Italy,2017-03-26,Metal,0,0
faf6bfac-0819-4b58-9af3-d88fb419445f,Italy,2017-03-21,Standard,1,0
14284775-7f35-4dac-bfc2-ea73b78710ec,Spain,2017-03-07,Metal,0,0
f2a73ea1-efbc-40d2-9b22-f2e1ad4c2f1e,Italy,2017-03-16,Standard,0,1
fc1107af-0e1b-4ff2-8a68-d926ddb09a4e,Italy,2017-03-06,Standard,0,1
d241e4f2-e90b-4cb9-b0b5-295750a377e6,Italy,2017-03-11,Metal,0,0
79ea8309-81c8-4e04-bf7d-e51ea84b5b9a,Spain,2017-03-20,Metal,0,0
591f0e41-0f87-43c9-9eba-ce2789d7f4e0,Spain,2017-03-06,Metal,0,0
c98a3c93-d476-422f-8112-060717579a76,Italy,2017-03-19,Standard,0,0
9c15a8f9-a1ab-49dd-bf12-5e7d8eb1d593,Italy,2017-03-04,Metal,0,1
29e4732f-a0ec-46da-b894-47f438dec95b,Spain,2017-03-23,Metal,0,0
b05ce316-9d98-433f-b82c-e29216b1379d,Italy,2017-03-01,Metal,0,0
6eaae3fe-b5ed-4f46-b598-08b8f846920a,Italy,2017-03-15,Metal,0,0
c69f8daf-fdee-4e6c-bcd0-31217131e245,Italy,2017-03-03,Standard,0,0
b85055ff-8ac3-4f59-ae1e-d93fdcbb91b4,Spain,2017-03-20,Standard,0,0
53247008-b06f-472e-b8f0-c0ff15efe462,Italy,2017-03-31,Standard,0,0
cf703fa6-3c8e-41ea-83e1-afc33be7184f,Italy,2017-03-06,Metal,0,0
bf972122-31b7-4bab-944e-ff85331311df,Italy,2017-03-01,Standard,0,1
20d00dec-16a1-4993-8882-42a1fad811df,Spain,2017-03-24,Standard,1,0
d4b231fb-fef8-4e9f-a310-d82f762bceb7,Italy,2017-03-13,Standard,0,0
1159828c-f9c7-4fcf-a161-9125593dda1c,Italy,2017-03-14,Metal,1,0
7090d8eb-702d-406f-b234-6780b1a46959,Italy,2017-03-05,Metal,0,0
d353c259-fabd-4c9b-9bde-482a57a8c934,Italy,2017-03-14,Standard,0,0
e041581e-354b-4c6a-94b8-543987a0a49a,Spain,2017-03-10,Standard,0,0
c0d04aac-2549-4b29-ae50-d05f9324ff34,Spain,2017-03-10,Metal,0,1
b39db168-6a87-4b31-bd28-55b4a771da8f,Italy,2017-03-11,Metal,0,1
55e30e1d-7696-4271-aeed-6e33e58df458,Spain,2017-03-23,Standard,0,0
57bb8dac-17f6-406d-8810-1c96a2031132,Italy,2017-03-17,Metal,1,0
64eeb302-90e8-4c10-a2a5-d4ddc90329d8,Spain,2017-03-02,Standard,0,0
7817d97c-ca52-48e3-8040-85f17610d1df,Italy,2017-03-28,Standard,0,1
3b7b84b7-9915-43c7-b847-1aaba541d16e,Italy,2017-03-19,Standard,0,0
76b377f7-31a5-4240-b0f9-44703668ac14,Italy,2017-03-08,Metal,0,0
ccac0e3b-2b26-4340-8ea4-125bb7956938,Spain,2017-03-03,Metal,0,0
cd782952-e1f4-4b63-bef7-d5bfa50594bf,Italy,2017-03-05,Metal,0,0
e7a5eb6e-e6da-441b-aeaa-9177679f4ed1,Spain,2017-03-03,Standard,0,0
0842f66d-fc84-46e0-90da-cfc2ba595ce0,Italy,2017-03-09,Standard,0,0
2a99c1b1-1180-4d3b-9fd3-79f34d6db03b,Italy,2017-03-10,Metal,0,0
49ca52e4-8da5-408b-8b5f-31865436c906,Italy,2017-03-22,Standard,0,0
c8240a0e-559e-476f-b345-d5b32daf4d6c,Italy,2017-03-17,Standard,0,0
2e0d3d16-3316-44d4-b9c2-707217bd6ea9,Italy,2017-03-12,Metal,0,0
674eb182-2e1e-4206-96a0-b2c8153bc012,Italy,2017-03-10,Standard,0,0
361c9c09-6f85-4c99-9105-e32ac8e5965c,Italy,2017-03-26,Standard,0,1
b446ad9b-638b-4ced-ae53-9ca4457c3a13,Spain,2017-03-04,Standard,0,0
1c2cef6a-e503-4c45-940d-66e1c56ab468,Italy,2017-03-26,Metal,1,0
a20283f9-ed36-4677-be1a-e962bcb565c4,Italy,2017-03-05,Standard,0,0
8efa237e-940b-4ee6-9dd1-9f4840a54d40,Italy,2017-03-21,Metal,0,1
54367304-c0fd-47d9-b6e1-c51ee00b705c,Italy,2017-03-17,Metal,1,0
db7891d3-fe57-4b65-8cc0-e47ad67a1ed0,Italy,2017-03-02,Metal,0,0
4d9d3156-e2e8-421d-9a7b-7423745d6ea9,Italy,2017-03-14,Metal,0,0
73ab9977-7a36-4545-89ad-829aca1829a7,Spain,2017-03-15,Metal,0,0
568212f2-492d-4e23-8324-451b0b7f7309,Italy,2017-03-06,Standard,0,0
25185050-48a9-42af-a3d3-cf837ccaf159,Italy,2017-03-01,Standard,0,0
8229c90e-fffb-4e17-8f5d-288c734d28b0,Italy,2017-03-13,Standard,0,0
6bd9db26-5b5e-4a59-8627-6dd612cb56c2,Spain,2017-03-26,Metal,0,0
3e0a579a-bf47-4691-b7ba-acf5d621838d,Italy,2017-03-10,Metal,0,0
b983dd0f-8e4f-4bb2-9713-e6ce82f3e989,Spain,2017-03-17,Standard,0,1
84317b04-c3cb-4384-98c4-66a4951eb066,Spain,2017-03-04,Standard,1,0
898f7c99-4546-4002-a2eb-0cb3ff776914,Spain,2017-03-13,Standard,0,0
bab7653a-b6bd-4773-b3c2-8bcacdf6df6a,Spain,2017-03-24,Metal,0,0
1dbb413d-6382-4bdc-8471-64206f14b37b,Spain,2017-03-03,Standard,0,0
16e23df5-3f7b-4942-9bd2-d7be8dc17f89,Spain,2017-03-05,Metal,0,0
254ee3f3-346a-45db-903a-6cd03717742d,Italy,2017-03-07,Metal,0,0
ffb78b51-2838-44b5-8189-6f89269cb861,Italy,2017-03-24,Standard,0,1
d7014d5b-73c3-4120-88cf-73faa49cc959,Italy,2017-03-20,Metal,0,0
178ce88b-9410-4af3-af74-5ec0785737b4,Italy,2017-03-06,Standard,1,0
b7dd7b72-4293-4f22-a3fb-45756b3a187a,Spain,2017-03-25,Standard,0,0
3c4a7f28-ba2f-4aba-a1a8-db88be42c9a2,Italy,2017-03-26,Metal,1,0
f7eb5016-f406-482a-9ce7-93f10b563c3d,Italy,2017-03-23,Standard,0,0
65859541-a0bb-4be9-8a06-7099ac55b69b,Italy,2017-03-01,Metal,0,0
1f706d09-eed0-4125-9666-940498c3c90e,Spain,2017-03-23,Standard,0,0
e52779e3-38ea-4302-864d-812c43eb47f0,Spain,2017-03-18,Standard,0,1
ecf2bfde-e513-4cea-a4d0-a00638b5299e,Spain,2017-03-10,Metal,0,0
48d1b22f-a571-478d-8b77-6beeb7de78e8,Italy,2017-03-06,Standard,0,0
57d53497-623e-401f-bf45-0be550bb9628,Italy,2017-03-15,Metal,0,0
10497ebd-bfb8-4958-a970-ec45e050794d,Spain,2017-03-22,Metal,0,0
a6131d36-ada5-4726-a50c-93db2ca0c15a,Italy,2017-03-21,Standard,0,0
a329c550-27d6-4466-9d5a-4e98cc99e8fe,Spain,2017-03-14,Standard,0,0
474f1fcd-250b-4b8b-ad1c-7e22c96b41ef,Spain,2017-03-31,Metal,0,0
a4d065f7-8826-4054-90eb-de3d1c7204fb,Spain,2017-03-14,Standard,0,0
7b3a94f9-0e5b-42f8-943c-f771a39d6f6a,Spain,2017-03-10,Standard,0,0
0766ca18-5272-4457-a8da-01b0bfab37fe,Italy,2017-03-19,Metal,0,0
1f360735-ff38-4aef-a285-8c1567a799d9,Italy,2017-03-14,Metal,0,0
abd91d92-c39f-4d0d-9b22-d4c6f5cb5c9c,Italy,2017-03-23,Standard,0,0
a24bad3a-ca52-46fd-b537-25311f5bb446,Spain,2017-03-19,Metal,0,1
7b11efa9-14a7-4822-9eef-95c2a745c3f0,Spain,2017-03-28,Standard,0,0
ff778f67-ab4e-42f3-8337-7b60d8785853,Spain,2017-03-13,Metal,0,0
a64ab82a-68c0-4b59-9610-58d1349c4ea3,Spain,2017-03-25,Standard,0,1
c324d6f2-f074-4bd0-9058-433b95a25486,Spain,2017-03-21,Standard,0,1
6f0502d8-3907-412b-8346-f15b38bf5ec6,Spain,2017-03-18,Standard,0,1
c6b76500-7e85-402c-9d87-b3ecff9bb9c7,Spain,2017-03-20,Metal,0,0
55c8e6c0-2def-4d32-99d1-4a16ddcbbfb1,Italy,2017-03-03,Standard,0,0
ecda078c-5dc1-46c0-b528-85e2c11b1c4e,Spain,2017-03-28,Standard,0,1
f5f8fe6d-268a-4891-b2ea-09a66abe8dd4,Spain,2017-03-03,Standard,0,0
3b8ec4f6-d6f2-4e61-89d9-0841f997532b,Spain,2017-03-21,Metal,0,0
d1ce56c3-562a-4805-b3da-da37545b982e,Italy,2017-03-28,Standard,0,0
03ec1d37-2ae3-496b-9694-c77440cd5d85,Spain,2017-03-26,Metal,1,0
b3b66d9a-4de2-4983-afeb-3f636c74c1bf,Spain,2017-03-21,Metal,0,0
fe810091-b8de-4964-aa08-00bbbed0af85,Italy,2017-03-09,Metal,0,0
5e0a2d0f-708d-4a85-a9a6-dd7827752598,Italy,2017-03-06,Standard,0,0
999d34df-cdbf-41ba-8ea0-5d384fb41748,Italy,2017-03-24,Metal,0,0
7e151b51-e692-4ff6-b83f-5139b16e1319,Italy,2017-03-09,Standard,0,0
66ffa80b-3016-47a7-99ef-a127a2df9c42,Italy,2017-03-06,Metal,0,0
02556b8a-2f72-40f2-91f1-a2a4f5460424,Spain,2017-03-26,Metal,0,0
2be36445-a3ed-4926-9a94-ec89b69b7ed5,Spain,2017-03-27,Standard,0,0
28e2f96d-d571-4be3-b31d-011adcc1ba23,Spain,2017-03-14,Metal,1,0
3eef842b-8786-44c9-99ea-76652b2f70a0,Italy,2017-03-07,Standard,1,0
1907b6a6-84dc-4137-b593-588c15e85c17,Spain,2017-03-10,Metal,0,0
dc52c9e1-605e-4a95-b5f6-8c2385123182,Italy,2017-03-02,Standard,0,0
4164039b-d007-49d9-bfaa-53b766de6bf5,Italy,2017-03-17,Standard,0,0
7adfadf9-13f1-42b9-96d9-57c87d765aba,Spain,2017-03-07,Metal,0,0
4cbdd1a0-f094-47a3-97c8-0130c1f1707d,Spain,2017-03-21,Metal,0,0
27f271e4-c48e-42f6-a59d-9e92db4e4c9f,Italy,2017-03-17,Standard,0,0
b3781793-1970-4d9b-a311-59dcb964c340,Spain,2017-03-19,Standard,0,0
32a6ac62-b4ca-496c-a13f-7a309aa04766,Spain,2017-03-19,Standard,0,0
4dded605-52af-42cf-a220-03ae82faf451,Italy,2017-03-27,Metal,0,0
faf41dd3-baa2-4070-8a3b-97f94ad37a3a,Spain,2017-03-29,Metal,0,0
e3d952ad-3075-4367-8982-403e9a11025d,Spain,2017-03-15,Metal,0,0
90517f1b-865b-444f-812e-d2b08233e12e,Italy,2017-03-18,Standard,0,0
72b9d3b4-87d1-4fdd-b4f7-4e5dc703bc66,Spain,2017-03-03,Metal,0,0
f70e1bd6-7190-467c-854c-1d97b87d1b6a,Spain,2017-03-19,Standard,0,0
292d4ffc-23da-4af8-94b9-31c50da48f58,Spain,2017-03-14,Standard,0,0
baa65bee-39db-4651-a501-aa8e20b9de3a,Spain,2017-03-21,Standard,0,0
4767679a-43b9-4b81-9933-dfbd2ad1dcbc,Italy,2017-03-27,Standard,0,0
967480b6-d8be-4e40-94c8-3b2309cd0e11,Spain,2017-03-27,Metal,0,0
9875a14f-f9f9-4495-959c-00ff2b5a3cbe,Italy,2017-03-18,Metal,0,0
bd59a9e3-5b76-4e66-af24-acc03d925866,Italy,2017-03-02,Metal,0,0
60d67fc4-b0c6-4508-a09a-9dea948b8ce3,Italy,2017-03-06,Metal,0,0
493ff661-b574-4d1b-bf75-e2998102749f,Italy,2017-03-06,Standard,0,0
9209b96e-eeb3-4453-a538-13d4772133eb,Spain,2017-03-19,Standard,0,0
90a36887-a786-438a-90c8-d83b655674ee,Spain,2017-03-03,Metal,0,0
88ecc80d-e35c-44b9-895e-3d1c50faa5dd,Italy,2017-03-04,Metal,0,0
511750aa-43fc-4725-ae22-e754ac9fa07c,Italy,2017-03-12,Standard,0,0
7aee07fa-ebf4-476e-86c4-7c4bae38db26,Spain,2017-03-05,Metal,0,0
b55230ae-5e10-484f-92cf-e435b9677c44,Spain,2017-03-05,Standard,0,0
ceedf6c5-8ebc-4f08-9f0e-61675a826a63,Spain,2017-03-28,Standard,0,0
46585f40-346b-4758-be54-66b61d387b69,Spain,2017-03-07,Standard,0,0
8974b952-e393-46be-aaba-7375a70b3297,Spain,2017-03-30,Metal,0,0
9445f8f8-3512-42da-bb7e-72950ee7cf9e,Italy,2017-03-28,Standard,0,0
7009e5a2-6be8-45df-a546-d143f1c8bca4,Spain,2017-03-11,Standard,0,0
00b0690a-a66d-4724-8ae3-9bebafdf5345,Spain,2017-03-07,Standard,0,0
cec54231-7120-4160-933c-8fb4d1f7b556,Spain,2017-03-21,Metal,0,0
6d32c176-f19d-4fcb-b976-c08628234f18,Spain,2017-03-23,Metal,0,0
612143c8-d075-4b7e-bd41-7140b08b68ca,Spain,2017-03-13,Standard,0,0
29e13ca0-bbd3-40b6-bd85-bb4ac6c95082,Italy,2017-03-05,Metal,0,0
0562ebc7-dd1f-4fdf-80f8-34ce67bfc9e7,Italy,2017-03-12,Standard,0,0
2422c4ba-2d9c-4e9f-879e-cbbf2cc9bb02,Italy,2017-03-17,Standard,0,0
666944ec-4c94-4421-a6f1-62430632c185,Italy,2017-03-23,Standard,0,0
de5dd6d2-7860-406f-814c-649c272d20a2,Spain,2017-03-01,Standard,0,0
54a4fd0a-7a66-47f5-8c6d-58f2ed044c2f,Spain,2017-03-07,Standard,0,0
fa1b8fa0-8f62-4cb2-8360-8bd892ddc65d,Italy,2017-03-13,Standard,0,0
05736566-0bdd-4fa7-8a5a-d1914bb353cc,Spain,2017-03-04,Metal,0,0
1d5a6f97-2e38-41a5-97df-ef075dc46a44,Italy,2017-03-18,Standard,0,0
8b50bb50-975c-4965-af0d-9668273f5170,Italy,2017-03-26,Metal,0,0
b5c8faa9-62fb-4de2-82d6-d8e9e598f27b,Italy,2017-03-03,Metal,0,1
b0afe277-ae62-4cac-8dbe-5977e8d93d5f,Spain,2017-03-24,Standard,0,0
6a0bbd54-c1ca-48d6-bed2-c9833a2a826c,Italy,2017-03-23,Metal,0,1
33532dfa-dd50-4fc1-a677-dd6a30d6f737,Spain,2017-03-16,Standard,0,0
9dd45694-1d61-45e0-b09b-223eae4a3754,Italy,2017-03-08,Metal,0,0
b5a495cb-5c65-4f6e-b083-2976ac5bc8a6,Spain,2017-03-24,Standard,0,0
467f8bf9-e9d4-4a8b-8ceb-45b9a2f890af,Spain,2017-03-18,Metal,0,1
82404e45-ad5f-4a0c-94e2-77e605ecc9ca,Italy,2017-03-16,Metal,0,0
c63f9a98-d892-4b1d-900c-cfa76dc8f49f,Spain,2017-03-12,Standard,0,0
4b94507c-8f1d-4ea0-ae9a-fff5eaf6ab28,Spain,2017-03-25,Standard,0,0
1521536c-185d-4100-9849-e46273c5a970,Italy,2017-03-05,Standard,0,0
3a78fcae-dc70-41fc-80eb-4600825b3caf,Spain,2017-03-01,Metal,0,0
1a2bba86-1121-4307-818c-71551f364140,Italy,2017-03-29,Standard,0,0
e7aeacab-b24a-41fe-bd40-6091efef90e8,Spain,2017-03-21,Standard,0,0
48e1f911-1b29-43fb-bafa-033e45c39ebf,Italy,2017-03-09,Standard,0,0
ff4ca11a-a5fa-4544-bca4-0e424e87532d,Italy,2017-03-24,Metal,0,0
baec6540-9641-4bc1-9f51-f0a9b49301de,Italy,2017-03-04,Standard,0,0
aace2587-c356-459d-8566-b99cb461e3b8,Spain,2017-03-30,Standard,0,0
fd80ae9c-4666-4fc2-8245-d7d18cd10215,Spain,2017-03-08,Metal,0,0
dcb26cfe-cefd-4f09-a5b0-9c367717e693,Spain,2017-03-11,Standard,0,1
8a2548f3-52ff-4b73-8977-94695a747d47,Spain,2017-03-11,Metal,0,0
25e78ef3-82da-4237-9608-8667954204a1,Spain,2017-03-09,Standard,0,0
8414f350-cc7a-4f2e-b538-c0588797b2f7,Spain,2017-03-12,Metal,0,0
b64e4073-63e1-48f3-ae1f-dc0830a647bf,Spain,2017-03-24,Metal,0,0
826c0776-99cf-4231-8df4-030abf83af65,Italy,2017-03-02,Standard,0,0
ea66bb90-d0b7-48be-bef8-ea77d3bc2d5f,Italy,2017-03-26,Standard,0,0
375f2c38-5773-4706-8007-4b72be821fb1,Spain,2017-03-24,Standard,0,0
0dbb18da-df61-42e8-a050-757095e5c076,Italy,2017-03-26,Standard,0,0
45851def-304c-4f1d-8739-693d03f4a28c,Spain,2017-03-22,Metal,0,0
966431f3-6018-4215-b74f-5726637b869c,Italy,2017-03-18,Metal,0,0
a99fa639-3007-4984-9acc-157b04631513,Italy,2017-03-31,Standard,0,0
a7c3f678-3e6e-4880-9452-45a7100f44b1,Italy,2017-03-01,Standard,0,0
0e2952ff-0027-44b5-bb06-7b569cb67f45,Spain,2017-03-18,Standard,0,1
41b97b5e-5c57-4b79-af65-7152e7c24820,Spain,2017-03-12,Standard,0,0
44a88321-bfdf-4e18-83de-6650c9132d16,Italy,2017-03-14,Metal,0,0
d26bb6da-35a9-4fc5-a0bf-7326143deb93,Spain,2017-03-11,Standard,0,1
19fdb504-a634-485b-9ab7-a00591c4a73b,Spain,2017-03-14,Standard,0,0
a1588f46-62be-4fb7-aae8-5991a4111780,Spain,2017-03-18,Metal,0,0
b291d758-d378-49bb-ad71-a3520efb6df2,Spain,2017-03-22,Metal,0,0
adb57855-8f02-44bd-85c9-0bedbb904d6e,Spain,2017-03-13,Metal,0,0
3595c593-6398-4a29-9c4f-91691d4eeea1,Spain,2017-03-20,Standard,0,0
617bd021-7cca-42cd-bfe8-ff4efcdd8c63,Italy,2017-03-07,Metal,1,0
54192a79-affd-4bc1-9fa5-d693dff18613,Italy,2017-03-17,Standard,0,0
c88b76ba-0292-4613-998c-f83bd2b2e031,Italy,2017-03-04,Standard,1,0
e4d7723c-9d48-4cf4-bc8e-4434ddd51fdc,Italy,2017-03-18,Metal,1,0
3f92e2d3-800f-42d8-99aa-57ef41685ec0,Spain,2017-03-04,Metal,0,0
9326594c-ffbc-472a-a64c-edc375bfd6c8,Spain,2017-03-15,Standard,1,0
a71bb087-dad8-4522-bb6d-3be34beea11e,Spain,2017-03-21,Metal,0,0
4afe5e67-2422-456c-a621-39ee18f3a7e4,Spain,2017-03-20,Metal,1,0
b6d4a11e-282f-406a-ad77-3d0d04b7edb7,Italy,2017-03-07,Metal,0,0
5085bfb1-9bee-433b-ba1e-3c0718453a35,Spain,2017-03-16,Standard,0,0
fff24b62-cacd-489d-86ee-cf2ed0315d03,Spain,2017-03-05,Standard,0,0
4bc5174a-a4ce-442d-8e0e-48ae53a6e145,Italy,2017-03-30,Metal,1,0
4896a234-6b08-48ad-bf00-9d415c3b626e,Italy,2017-03-26,Standard,0,0
c8ab328e-10cc-44d7-a3df-081f5d261d54,Spain,2017-03-07,Metal,0,0
ec8f26f7-2714-4543-b971-9c01b61eb1d0,Italy,2017-03-15,Standard,0,0
3121f27b-d652-404a-bf13-16dbd18c2acc,Italy,2017-03-14,Standard,0,0
e949b824-9ea7-43f4-b037-d14e5a05209e,Italy,2017-03-24,Metal,0,0
b7f913ab-45c2-4d9c-82da-5b2e74f7b7e0,Spain,2017-03-27,Standard,0,0
f038a547-f037-4b94-a756-499b26879b1c,Spain,2017-03-03,Standard,0,0
8432e4e1-8d80-47dd-979c-3203c800127c,Spain,2017-03-26,Metal,0,0
a91ef325-58e5-4b48-815c-415699dbd830,Italy,2017-03-30,Metal,1,0
dbb51799-43fa-4a29-b374-9cd60f5e6a98,Spain,2017-03-11,Standard,0,0
18561541-5d70-4fb9-b90c-bdf86825a212,Spain,2017-03-01,Standard,0,0
0682739c-9e5a-468e-a0e5-efa4fd8ec81c,Italy,2017-03-01,Metal,0,0
89badf19-c8a0-4078-8691-8e7cae1237ff,Italy,2017-03-05,Metal,0,0
9dcb0a65-c0e6-4d34-9ad8-95e3da486f33,Italy,2017-03-09,Standard,0,0
d348d2b3-8b74-47c6-a24a-873dcde032e6,Spain,2017-03-10,Standard,0,0
28decd7a-d452-4db7-bff6-2a50216eea6f,Spain,2017-03-26,Standard,0,1
79091171-39dc-4e92-b9a8-d78a64ee8e0f,Spain,2017-03-15,Metal,0,0
43c5bb70-ba61-4003-a28c-2b7e3c6a1541,Italy,2017-03-10,Standard,0,0
f99d4bb7-096c-4b5c-ad76-1b82a6623b95,Spain,2017-03-14,Standard,0,0
af44745b-3017-4a71-bbe1-4810e747a1e2,Spain,2017-03-08,Metal,0,1
bd8d5cac-a97a-4f6a-9a33-ae41c32bdfd0,Italy,2017-03-04,Standard,0,1
fa21c303-290d-46bd-8448-6190b75863f6,Spain,2017-03-21,Metal,0,0
02deec2f-6e6d-4fae-b0c1-381e343221d7,Spain,2017-03-30,Standard,0,0
b5f22e13-fafb-40a1-bad9-14ef40b8c902,Spain,2017-03-31,Standard,0,0
8d53f958-f77e-4354-bdd4-6fafb5d8aed7,Spain,2017-03-17,Standard,0,0
304fb74c-000e-4e27-9e49-3f7743e1b126,Spain,2017-03-26,Metal,0,0
b216690e-b345-4a26-b68c-6ee159dee01f,Italy,2017-03-02,Standard,0,0
f476ae98-ce20-420b-be22-453ece90b668,Italy,2017-03-25,Standard,0,1
6c977fa2-d896-4948-b0c5-18851edf1795,Italy,2017-03-02,Standard,0,0
69b32b87-168e-44b0-8ebd-1e335ba81e0a,Italy,2017-03-14,Metal,0,0
999a3175-658b-4af2-b2d2-d733e50e26a3,Italy,2017-03-09,Standard,0,1
85d16063-06ff-4db4-a0d8-1eff626358dc,Italy,2017-03-26,Standard,0,0
1ee971d6-07ef-4199-8043-24d4248a6a5e,Italy,2017-03-24,Standard,0,0
52498512-fffa-444c-8054-6ff4dda92456,Spain,2017-03-13,Metal,0,0
680ad1e2-716c-4d12-b493-ccdb9f0618c4,Spain,2017-03-26,Standard,0,0
eb7225b0-3a75-48ac-9c2c-bf0fc9057abf,Italy,2017-03-14,Metal,0,0
56854089-db08-42f6-9d93-b03a3ce46ff9,Italy,2017-03-03,Metal,0,0
ef205882-0b57-4365-a57a-00369d0ff8e6,Italy,2017-03-16,Metal,0,0
6198c444-5594-4c55-941b-b974d389b885,Spain,2017-03-22,Metal,0,1
52575d9f-39da-4683-9317-e3aa5ff20d08,Spain,2017-03-02,Metal,0,0
d00bdf79-70b3-4a1a-bbe6-1c5437c2a51f,Spain,2017-03-12,Metal,0,0
a759901a-869b-401e-8c28-576cc364bd27,Spain,2017-03-14,Metal,0,0
589740be-b1fe-4341-a1e0-601724098cc3,Italy,2017-03-19,Standard,0,1
d56c29e7-172f-4324-86fa-7195cdd26ae5,Italy,2017-03-01,Standard,0,0
dfe9e369-5fa5-4bdb-b4ba-7e18aa0bd370,Spain,2017-03-14,Metal,0,0
5e0c1284-5944-4a7b-9f0f-e72ce14e3197,Italy,2017-03-16,Standard,0,0
3c0eb9ce-d408-4220-8c73-77d4c3a1910b,Italy,2017-03-13,Metal,0,0
695763b3-ff07-456e-be23-cb5a1ca5cc55,Italy,2017-03-24,Metal,0,1
